date,time,symbol,action,price,liquidity_value,w_prev,w_new,dw,trade_value,shares,cashflow,realized_pnl
2016-09-30,month_end,OGC,SELL,,,0.029411764705882353,0.0,-0.029411764705882353,19993889.57192042,0.0,,
2016-09-30,month_end,PAC,SELL,,,0.029411764705882353,0.0,-0.029411764705882353,19993889.57192042,0.0,,
2016-09-30,month_end,PGD,SELL,,,0.029411764705882353,0.0,-0.029411764705882353,19993889.57192042,0.0,,
2016-09-30,month_end,PTB,SELL,31.334,1290105.5028571428,0.029411764705882353,0.02857142857142857,-0.000840336134453782,571253.9877691553,18231.0,571250.154,59915.18618896143
2016-09-30,month_end,RAL,SELL,,,0.029411764705882353,0.0,-0.029411764705882353,19993889.57192042,0.0,,
2016-09-30,month_end,SBT,BUY,16.116,43077277.169047624,0.0,0.02857142857142857,0.02857142857142857,19422635.584151268,1205177.0,-19422632.531999998,
2016-09-30,month_end,SHN,SELL,9.011,10605633.598619048,0.029411764705882353,0.02857142857142857,-0.000840336134453782,571253.9877691553,63395.0,571252.345,127007.05790133837
2016-09-30,month_end,SKG,SELL,30.416,2877862.4742857143,0.029411764705882353,0.02857142857142857,-0.000840336134453782,571253.9877691553,18781.0,571242.896,90989.72749457839
2016-09-30,month_end,SLS,BUY,52.046,1007995.9049047618,0.0,0.02857142857142857,0.02857142857142857,19422635.584151268,373182.0,-19422630.372,
2016-09-30,month_end,SRC,BUY,17.522,3600588.0209523807,0.0,0.02857142857142857,0.02857142857142857,19422635.584151268,1108471.0,-19422628.862,
2016-09-30,month_end,TNT,SELL,,,0.029411764705882353,0.0,-0.029411764705882353,19993889.57192042,0.0,,
2016-09-30,month_end,VCS,SELL,31.513,1741308.084142857,0.029411764705882353,0.02857142857142857,-0.000840336134453782,571253.9877691553,18127.0,571236.1510000001,394337.6880535603
2016-09-30,month_end,VFG,SELL,,,0.029411764705882353,0.0,-0.029411764705882353,19993889.57192042,0.0,,
2016-09-30,month_end,VGS,BUY,5.397,2918863.887095238,0.0,0.02857142857142857,0.02857142857142857,19422635.584151268,3598783.0,-19422631.851,
2016-09-30,month_end,VKC,BUY,17.989,3273409.2476666667,0.0,0.02857142857142857,0.02857142857142857,19422635.584151268,1079695.0,-19422633.355,
2016-09-30,month_end,VNM,SELL,67.37,149562388.44190478,0.029411764705882353,0.02857142857142857,-0.000840336134453782,571253.9877691553,8479.0,571230.23,220118.81347268028
2016-10-31,month_end,BFC,BUY,15.677,1970655.589047619,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,1311467.0,-20559868.158999998,
2016-10-31,month_end,DCL,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-10-31,month_end,DGC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-10-31,month_end,DHA,BUY,13.414,1755574.2742857141,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,1532718.0,-20559879.252,
2016-10-31,month_end,DRH,BUY,12.261,1695440.3104761906,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,1676851.0,-20559870.110999998,
2016-10-31,month_end,DST,BUY,23.664,10083179.617904762,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,868825.0,-20559874.8,
2016-10-31,month_end,FMC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-10-31,month_end,NCT,BUY,36.783,1356068.7647619047,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,558950.0,-20559857.85,
2016-10-31,month_end,NET,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-10-31,month_end,PAC,BUY,15.395,3436534.0423809523,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,1335490.0,-20559868.55,
2016-10-31,month_end,PNJ,BUY,20.809,2675637.887142857,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,988028.0,-20559874.652000003,
2016-10-31,month_end,RAL,BUY,58.291,1652144.9157142856,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,352711.0,-20559876.901,
2016-10-31,month_end,SBT,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-10-31,month_end,SKG,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-10-31,month_end,SLS,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-10-31,month_end,SRC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-10-31,month_end,STG,BUY,20.174,4018964.5042857146,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,1019127.0,-20559868.098,
2016-10-31,month_end,SWC,BUY,7.052,1596612.1957142856,0.0,0.02857142857142857,0.02857142857142857,20559880.293373324,2915467.0,-20559873.283999998,
2016-10-31,month_end,VGS,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-10-31,month_end,VKC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20559880.293373324,0.0,,
2016-11-30,month_end,AAA,BUY,14.913,3092655.041117647,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,78955.0,-1177455.915,
2016-11-30,month_end,BFC,BUY,15.109,1784181.4481818182,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,77930.0,-1177444.37,
2016-11-30,month_end,BMP,BUY,51.184,1253560.5609090908,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,23004.0,-1177436.736,
2016-11-30,month_end,C32,BUY,25.925,2602765.2545454544,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,45417.0,-1177435.725,
2016-11-30,month_end,CSV,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,19428033.916041538,0.0,,
2016-11-30,month_end,CTD,BUY,110.506,12816221.090000002,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,10655.0,-1177441.43,
2016-11-30,month_end,CVT,BUY,17.159,2802250.0817727274,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,68620.0,-1177450.5799999998,
2016-11-30,month_end,DCL,BUY,23.03,5841727.4772727275,0.0,0.030303030303030304,0.030303030303030304,20605490.51701375,894723.0,-20605470.69,
2016-11-30,month_end,DHA,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,19428033.916041538,0.0,,
2016-11-30,month_end,DHG,BUY,44.406,2527747.8018181818,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,26515.0,-1177425.09,
2016-11-30,month_end,DHM,BUY,9.773,9846020.761818182,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,120480.0,-1177451.04,
2016-11-30,month_end,DMC,BUY,54.474,2058968.7431818182,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,21615.0,-1177455.51,
2016-11-30,month_end,DNP,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,19428033.916041538,0.0,,
2016-11-30,month_end,DRH,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,19428033.916041538,0.0,,
2016-11-30,month_end,DST,BUY,17.941,2254547.0442272727,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,65629.0,-1177449.889,
2016-11-30,month_end,GAS,BUY,33.146,4635449.399090909,0.0,0.030303030303030304,0.030303030303030304,20605490.51701375,621658.0,-20605476.068,
2016-11-30,month_end,GIL,BUY,12.809,1413717.625,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,91924.0,-1177454.5159999998,
2016-11-30,month_end,HPG,BUY,4.979,17747622.46590909,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,236484.0,-1177453.8360000001,
2016-11-30,month_end,HSG,BUY,14.089,27343951.169545457,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,83572.0,-1177445.908,
2016-11-30,month_end,KDC,BUY,26.124,5007925.382272728,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,45071.0,-1177434.804,
2016-11-30,month_end,KSB,BUY,19.144,4420494.008181818,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,61505.0,-1177451.72,
2016-11-30,month_end,LIX,BUY,16.612,1126419.669090909,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,70879.0,-1177441.9479999999,
2016-11-30,month_end,MWG,BUY,18.762,3308933.308181818,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,62757.0,-1177446.834,
2016-11-30,month_end,NCT,BUY,38.802,1509952.7527272727,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,30345.0,-1177446.69,
2016-11-30,month_end,NKG,BUY,8.79,3330919.056363636,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,133954.0,-1177455.66,
2016-11-30,month_end,NNC,BUY,27.336,1481897.2231818181,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,43073.0,-1177443.528,
2016-11-30,month_end,NT2,BUY,14.291,3937668.2372727273,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,82391.0,-1177449.781,
2016-11-30,month_end,NTP,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,19428033.916041538,0.0,,
2016-11-30,month_end,PAC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,19428033.916041538,0.0,,
2016-11-30,month_end,PNJ,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,19428033.916041538,0.0,,
2016-11-30,month_end,PTB,BUY,30.309,1435279.3418181818,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,38848.0,-1177444.0320000001,
2016-11-30,month_end,RAL,BUY,52.849,1002364.490909091,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,22279.0,-1177422.8709999998,
2016-11-30,month_end,SHN,BUY,9.461,8294178.179272727,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,124453.0,-1177449.833,
2016-11-30,month_end,SKG,BUY,25.172,1224874.9940909091,0.0,0.030303030303030304,0.030303030303030304,20605490.51701375,818587.0,-20605471.964,
2016-11-30,month_end,SMB,BUY,20.288,2861118.1392727275,0.0,0.030303030303030304,0.030303030303030304,20605490.51701375,1015649.0,-20605486.912,
2016-11-30,month_end,STG,BUY,20.0,3713971.3318181816,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,58872.0,-1177440.0,
2016-11-30,month_end,SWC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,19428033.916041538,0.0,,
2016-11-30,month_end,TMT,BUY,15.296,1387081.0518181818,0.0,0.030303030303030304,0.030303030303030304,20605490.51701375,1347116.0,-20605486.336,
2016-11-30,month_end,VCS,BUY,28.934,1656824.0412727273,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,40694.0,-1177440.196,
2016-11-30,month_end,VNM,BUY,66.407,110840566.96727271,0.02857142857142857,0.030303030303030304,0.0017316017316017333,1177456.6009722156,17730.0,-1177396.1099999999,
2016-11-30,month_end,WSB,BUY,39.159,4391673.281545455,0.0,0.030303030303030304,0.030303030303030304,20605490.51701375,526200.0,-20605465.8,
2016-12-31,month_end,AAA,BUY,12.307,2178936.3454545457,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,298402.0,-3672433.4140000003,
2016-12-31,month_end,BFC,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,BMP,BUY,50.661,1068657.4195454547,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,72490.0,-3672415.89,
2016-12-31,month_end,C32,BUY,21.391,6795530.628636364,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,171681.0,-3672428.2709999997,
2016-12-31,month_end,CDO,BUY,9.04,4471898.913636363,0.0,0.03571428571428571,0.03571428571428571,24238094.435444076,2681205.0,-24238093.2,
2016-12-31,month_end,CTD,BUY,117.252,13378859.610454546,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,31320.0,-3672332.6399999997,
2016-12-31,month_end,CVT,BUY,15.925,3997824.039363636,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,230608.0,-3672432.4000000004,
2016-12-31,month_end,DCL,BUY,22.643,5403990.455454545,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,162188.0,-3672422.884,
2016-12-31,month_end,DHG,BUY,44.315,1915595.3245454545,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,82871.0,-3672428.3649999998,
2016-12-31,month_end,DHM,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,DMC,BUY,49.158,1056818.3181818181,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,74706.0,-3672397.548,
2016-12-31,month_end,DST,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,GAS,BUY,32.588,4148254.1463636365,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,112692.0,-3672406.896,
2016-12-31,month_end,GIL,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,HPG,BUY,5.103,16415125.938181818,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,719662.0,-3672435.1859999998,
2016-12-31,month_end,HSG,BUY,14.756,25004518.478181817,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,248877.0,-3672429.012,
2016-12-31,month_end,KDC,BUY,27.93,4867436.837727273,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,131487.0,-3672431.91,
2016-12-31,month_end,KSB,BUY,18.118,4632393.868636363,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,202695.0,-3672428.01,
2016-12-31,month_end,LIX,BUY,16.354,1101080.2836363637,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,224559.0,-3672437.886,
2016-12-31,month_end,MWG,BUY,17.738,4624844.057727274,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,207037.0,-3672422.306,
2016-12-31,month_end,NCT,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,NKG,BUY,8.315,1219502.3672727274,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,441664.0,-3672436.1599999997,
2016-12-31,month_end,NNC,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,NT2,BUY,12.571,4323280.213181818,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,292135.0,-3672429.085,
2016-12-31,month_end,PIV,BUY,7.72,6465656.172636364,0.0,0.03571428571428571,0.03571428571428571,24238094.435444076,3139649.0,-24238090.279999997,
2016-12-31,month_end,PTB,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,RAL,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,SHN,BUY,10.452,24520313.195090912,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,351362.0,-3672435.624,
2016-12-31,month_end,SKG,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,SMB,BUY,12.197,2365465.0925,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,301093.0,-3672431.3209999995,
2016-12-31,month_end,STG,BUY,21.652,6163595.557272727,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,169611.0,-3672417.372,
2016-12-31,month_end,TMT,SELL,,,0.030303030303030304,0.0,-0.030303030303030304,20565655.884619217,0.0,,
2016-12-31,month_end,VC3,BUY,8.439,1880826.5842727274,0.0,0.03571428571428571,0.03571428571428571,24238094.435444076,2872152.0,-24238090.728,
2016-12-31,month_end,VCS,BUY,30.959,1806631.9547272727,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,118622.0,-3672418.498,
2016-12-31,month_end,VHC,BUY,18.34,4803149.845909091,0.0,0.03571428571428571,0.03571428571428571,24238094.435444076,1321597.0,-24238088.98,
2016-12-31,month_end,VKC,BUY,14.537,4541081.752818182,0.0,0.03571428571428571,0.03571428571428571,24238094.435444076,1667338.0,-24238092.506,
2016-12-31,month_end,VNM,BUY,60.44,100962024.84863637,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,60761.0,-3672394.84,
2016-12-31,month_end,WSB,BUY,26.935,5790899.770318181,0.030303030303030304,0.03571428571428571,0.005411255411255408,3672438.5508248582,136344.0,-3672425.6399999997,
2017-01-31,month_end,AAA,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-01-31,month_end,BFC,BUY,15.109,1968194.9658823528,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,1508899.0,-22797954.991,
2017-01-31,month_end,CDO,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-01-31,month_end,GAS,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-01-31,month_end,HBC,BUY,13.093,19586171.19117647,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,1741233.0,-22797963.669,
2017-01-31,month_end,ITD,BUY,12.228,1314487.9694117648,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,1864406.0,-22797956.568,
2017-01-31,month_end,LIX,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-01-31,month_end,NT2,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-01-31,month_end,PAC,BUY,13.888,1827092.5594117646,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,1641558.0,-22797957.504,
2017-01-31,month_end,PGS,BUY,9.519,1007366.2992352942,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,2394996.0,-22797966.924,
2017-01-31,month_end,PIV,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-01-31,month_end,PNJ,BUY,21.423,1130099.732352941,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,1064181.0,-22797949.562999997,
2017-01-31,month_end,SHN,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-01-31,month_end,SKG,BUY,27.759,1626091.2594117648,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,821282.0,-22797967.038,
2017-01-31,month_end,SMB,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-01-31,month_end,SMC,BUY,10.065,1078634.688235294,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,2265073.0,-22797959.744999997,
2017-01-31,month_end,SSN,BUY,23.0,4707347.188235294,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,991215.0,-22797945.0,
2017-01-31,month_end,TLH,BUY,7.567,5175180.663529412,0.0,0.03571428571428571,0.03571428571428571,22797967.329881955,3012814.0,-22797963.538,
2017-01-31,month_end,VCS,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-01-31,month_end,VKC,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,22797967.329881955,0.0,,
2017-02-28,month_end,AAA,BUY,13.148,14736386.19105263,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,1450720.0,-19074066.56,
2017-02-28,month_end,BFC,SELL,16.4,3401368.247894737,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,290763.0,4768513.199999999,300643.807116126
2017-02-28,month_end,BMP,SELL,49.6,1882276.5226315788,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,96139.0,4768494.4,1753345.015230594
2017-02-28,month_end,C32,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,23842585.683136895,0.0,,
2017-02-28,month_end,CTD,SELL,129.137,19238509.588947367,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,36926.0,4768512.862,2046356.4160407062
2017-02-28,month_end,CVT,SELL,21.644,11916629.057105264,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,220315.0,4768497.859999999,2632094.332810375
2017-02-28,month_end,DCL,SELL,26.997,11362852.452105263,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,176631.0,4768507.107,1276564.323064169
2017-02-28,month_end,DHG,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,23842585.683136895,0.0,,
2017-02-28,month_end,DMC,SELL,53.892,4090870.944736842,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,88482.0,4768471.944,2248939.5570865166
2017-02-28,month_end,GAS,BUY,32.426,27879637.652631577,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,588233.0,-19074043.258,
2017-02-28,month_end,HBC,SELL,18.235,47701469.924210526,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,261503.0,4768507.205,3447245.812165098
2017-02-28,month_end,HPG,SELL,4.73,24815663.118947368,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,1008143.0,4768516.390000001,1976546.2215961118
2017-02-28,month_end,HSG,SELL,13.987,20923898.024210528,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,340924.0,4768503.988,1678345.7085401958
2017-02-28,month_end,ITD,SELL,14.091,1716563.0615789474,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,338408.0,4768507.128,630454.1039999998
2017-02-28,month_end,KDC,SELL,28.506,6905406.461052632,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,167281.0,4768512.186,1532091.7660405838
2017-02-28,month_end,KKC,BUY,15.206,2613794.2986842105,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,1254377.0,-19074056.662,
2017-02-28,month_end,KSB,SELL,19.699,5789281.002631579,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,242068.0,4768497.532000001,1998850.494419328
2017-02-28,month_end,MWG,SELL,19.001,4345432.015263158,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,250961.0,4768509.961,2246621.2162555074
2017-02-28,month_end,NKG,SELL,8.672,3069906.697368421,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,549875.0,4768516.0,1046259.4062663962
2017-02-28,month_end,NNC,BUY,27.986,1160339.482631579,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,681557.0,-19074054.202,
2017-02-28,month_end,PAC,SELL,13.684,3296036.347368421,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,348473.0,4768504.532,520089.29428900016
2017-02-28,month_end,PGS,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,23842585.683136895,0.0,,
2017-02-28,month_end,PHC,BUY,4.268,1103913.4082631578,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,4469088.0,-19074067.584,
2017-02-28,month_end,PHR,BUY,9.947,13668013.288421052,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,1917569.0,-19074058.843,
2017-02-28,month_end,PNJ,SELL,23.286,3035642.53,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,204780.0,4768507.08,442039.7256770731
2017-02-28,month_end,PTB,BUY,35.228,2798179.4468421056,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,541446.0,-19074059.688,
2017-02-28,month_end,SKG,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,23842585.683136895,0.0,,
2017-02-28,month_end,SMC,SELL,10.108,2971813.4831578946,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,471756.0,4768509.648,20285.50800000049
2017-02-28,month_end,SSN,SELL,22.5,4697189.657894737,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,211934.0,4768515.0,-105967.0
2017-02-28,month_end,STG,SELL,,,0.03571428571428571,0.0,-0.03571428571428571,23842585.683136895,0.0,,
2017-02-28,month_end,TIS,BUY,10.5,8434433.357894737,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,1816577.0,-19074058.5,
2017-02-28,month_end,TLH,SELL,8.195,11533875.995789474,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,581881.0,4768514.795,365421.26800000056
2017-02-28,month_end,V21,BUY,15.7,2046700.1421052634,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,1214908.0,-19074055.599999998,
2017-02-28,month_end,VC3,SELL,9.728,1876803.530263158,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,490184.0,4768509.952,631847.1759999999
2017-02-28,month_end,VCS,BUY,36.891,2133692.4003157895,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,517038.0,-19074048.858,
2017-02-28,month_end,VGS,BUY,5.491,3324953.3530526315,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,3473696.0,-19074064.735999998,
2017-02-28,month_end,VHC,SELL,14.596,2353377.912105263,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,326700.0,4768513.2,482725.1852285222
2017-02-28,month_end,VNM,SELL,63.231,60224156.98842105,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,75414.0,4768502.634000001,1596553.8379488841
2017-02-28,month_end,VRC,BUY,14.009,2663923.752105263,0.0,0.02857142857142857,0.02857142857142857,19074068.546509515,1361558.0,-19074066.022,
2017-02-28,month_end,WSB,SELL,25.605,1165244.219368421,0.03571428571428571,0.02857142857142857,-0.007142857142857142,4768517.136627379,186233.0,4768495.965,-2055721.8326791276
2017-03-31,month_end,CII,BUY,27.671,60627949.7452174,0.0,0.02857142857142857,0.02857142857142857,20441372.26806427,738729.0,-20441370.158999998,
2017-03-31,month_end,DHG,BUY,62.584,6009024.758695652,0.0,0.02857142857142857,0.02857142857142857,20441372.26806427,326622.0,-20441311.248,
2017-03-31,month_end,DMC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20441372.26806427,0.0,,
2017-03-31,month_end,HAX,BUY,7.107,1073484.9160869566,0.0,0.02857142857142857,0.02857142857142857,20441372.26806427,2876230.0,-20441366.61,
2017-03-31,month_end,HHC,BUY,42.0,28067182.056521736,0.0,0.02857142857142857,0.02857142857142857,20441372.26806427,486699.0,-20441358.0,
2017-03-31,month_end,HNF,BUY,12.727,5311635.7132608695,0.0,0.02857142857142857,0.02857142857142857,20441372.26806427,1606142.0,-20441369.234,
2017-03-31,month_end,KKC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20441372.26806427,0.0,,
2017-03-31,month_end,NNC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20441372.26806427,0.0,,
2017-03-31,month_end,PHC,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20441372.26806427,0.0,,
2017-03-31,month_end,PIV,BUY,15.344,6533031.172565218,0.0,0.02857142857142857,0.02857142857142857,20441372.26806427,1332206.0,-20441368.864,
2017-03-31,month_end,SVC,BUY,11.361,1481137.0804347827,0.0,0.02857142857142857,0.02857142857142857,20441372.26806427,1799258.0,-20441370.138,
2017-03-31,month_end,VC3,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20441372.26806427,0.0,,
2017-03-31,month_end,VGS,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20441372.26806427,0.0,,
2017-03-31,month_end,WSB,SELL,,,0.02857142857142857,0.0,-0.02857142857142857,20441372.26806427,0.0,,
